District,Size,Price
Есильский,46,15810000
Алматинский,40,12999999
Сарыаркинский,38,12000000
Есильский,120,52000000
Есильский,48,16456000
Есильский,64,23500000
Сарыаркинский,130,63000000
Сарыаркинский,70,27000000
Алматинский,113,30500000
Есильский,92,41500000
Сарыаркинский,130,45100000
Есильский,110,33000000
Сарыаркинский,103,22500000
Алматинский,48,30500000
Есильский,113,15000000
Есильский,121,44000000
Есильский,92,17500000
Есильский,83,20500000
Есильский,70,44500000
Есильский,111,42000000
Сарыаркинский,87,27000000
Сарыаркинский,73,23000000
Есильский,92,35000000
Есильский,68,22300000
Есильский,54,24800000
Есильский,63,21700000
Есильский,57,19900000
Есильский,130,65000000
Есильский,107,27500008
Алматинский,47,18000000
Сарыаркинский,92,23000000
Сарыаркинский,80,23300000
Сарыаркинский,66,20000000
Алматинский,129,65000000
Алматинский,110,32000000
Алматинский,54,18000000
Есильский,84,24000000
Есильский,83,35000000
Есильский,42,14000000
Сарыаркинский,95,27500000
Есильский,40,12500000
Сарыаркинский,114,33000000
Есильский,61,30000000
Есильский,60,23300000
Есильский,56,22000000
Алматинский,94,55000000
Есильский,51,21000000
Сарыаркинский,65,30000000
Алматинский,111,31500000
Алматинский,80,16000000
Есильский,102,37283794
Есильский,64,24171120
Есильский,102,38097417
Есильский,74,28935955
Есильский,102,38036822
Есильский,43,16580070
Есильский,46,15500000
Сарыаркинский,108,36000000
Сарыаркинский,55,16500000
Есильский,146,60502995
Есильский,135,55769350
Есильский,121,49219650
Есильский,66,27633465
Есильский,100,42763500
Есильский,100,40143390
Есильский,100,39644280
Есильский,100,26369213
Есильский,66,28768173
Алматинский,66,12000000
Есильский,43,17000000
Есильский,54,18500000
Алматинский,47,33699999
Есильский,85,19000000
Сарыаркинский,56,15300000
Есильский,50,20500000
Алматинский,52,26499999
Есильский,28,42500000
Алматинский,114,24000000
Сарыаркинский,67,70000000
Алматинский,85,26000000
Алматинский,45,14000000
Алматинский,41,12500000
Алматинский,39,12000000
Есильский,52,20000000
Алматинский,61,20000000
Есильский,80,22999999
Сарыаркинский,53,13300000
Алматинский,107,32000000
Есильский,38,13000000
Алматинский,76,20500000
Алматинский,43,17000000
Есильский,60,17000000
Алматинский,66,20500000
Есильский,42,16000000
Алматинский,48,16000000
Алматинский,60,18000000
Есильский,64,22500000
Сарыаркинский,53,13500000
Есильский,35,15000000
Алматинский,111,35000000
Сарыаркинский,86,25300000
Сарыаркинский,50,15000000
Есильский,37,12500000
Есильский,60,18999999
Сарыаркинский,49,15500000
Есильский,45,17655030
Есильский,130,75000000
Есильский,140,61900000
Есильский,60,24999999
Есильский,88,36716952
Есильский,71,28616023
Алматинский,54,17900000
Есильский,65,17327025
Есильский,56,19390183
Алматинский,51,14700000
Есильский,66,22915835
Алматинский,57,15000000
Есильский,105,34616240
Сарыаркинский,68,18900000
Есильский,67,23730218
Алматинский,57,17800000
Есильский,111,33465000
Есильский,111,33465000
Есильский,131,41889306
Есильский,45,16919174
Есильский,70,27999999
Есильский,71,24750024
